Time_ms,TC1_C,TC2_C,TC3_C,TC4_C,TC5_C,V_RMS,I_RMS,Wattage
597000,37.00,59.00,64.25,73.25,92.50,26.56,0.01,0.16
597500,37.00,59.00,64.25,73.25,92.50,26.86,0.01,0.18
598000,37.00,59.00,64.25,73.25,92.25,26.86,0.01,0.18
598500,37.00,59.00,64.25,73.25,92.25,27.11,0.01,0.22
599000,37.00,59.00,64.25,73.25,92.00,27.11,0.01,0.22
599500,37.00,59.00,64.25,73.25,92.00,26.97,0.01,0.18
600000,37.00,59.00,64.25,73.25,92.00,26.97,0.01,0.18
600500,37.00,59.00,64.25,73.25,92.00,26.85,0.01,0.18
601000,37.00,59.00,64.00,73.25,91.75,26.85,0.01,0.18
601500,37.00,59.00,64.00,73.25,91.75,26.58,0.01,0.18
602000,37.00,59.00,64.00,73.25,91.50,26.58,0.01,0.18
602500,37.00,59.00,64.00,73.25,91.50,27.92,0.01,0.19
603000,37.00,59.00,64.00,73.25,91.50,27.92,0.01,0.19
603500,37.00,59.00,64.00,73.25,91.25,27.09,0.01,0.20
604000,37.00,58.75,64.00,73.25,91.25,27.09,0.01,0.20
604500,37.00,58.75,64.00,73.25,91.25,27.05,0.01,0.16
605000,37.00,59.00,64.00,73.25,91.00,27.05,0.01,0.16
605500,37.00,59.00,64.00,73.25,91.00,27.02,0.01,0.18
606000,37.00,58.75,64.00,73.25,90.75,27.02,0.01,0.18
606500,37.00,58.75,64.00,73.25,91.00,26.76,0.01,0.23
607000,37.00,58.75,64.00,73.25,90.75,26.76,0.01,0.23
607500,37.00,58.75,64.00,73.25,90.75,27.14,0.01,0.20
608000,37.00,58.75,64.00,73.25,90.50,27.14,0.01,0.20
608500,37.00,58.75,64.00,73.25,90.50,27.06,0.01,0.20
609000,37.00,58.75,64.00,73.25,90.50,27.06,0.01,0.20
609500,37.00,58.75,64.00,73.00,90.50,27.37,0.01,0.19
610000,37.00,58.75,64.00,73.25,90.25,27.37,0.01,0.19
610500,37.00,58.75,64.00,73.25,90.25,27.92,0.01,0.21
611000,37.00,58.75,64.00,73.00,90.25,27.92,0.01,0.21
611500,37.00,58.75,64.00,73.00,90.00,26.82,0.01,0.22
612000,37.00,58.75,64.00,73.00,90.00,26.82,0.01,0.22
612500,37.00,58.75,64.00,73.00,90.00,26.72,0.01,0.17
613000,37.00,58.75,64.00,73.00,90.00,26.72,0.01,0.17
613500,37.00,58.75,64.00,73.00,89.75,26.89,0.01,0.21
614000,37.00,58.75,64.00,73.00,89.75,26.89,0.01,0.21
614500,37.00,58.75,64.00,73.00,89.50,27.03,0.01,0.21
615000,37.00,58.75,64.00,73.25,89.50,27.03,0.01,0.21
615500,37.00,58.75,64.00,73.25,89.50,26.74,0.01,0.18
616000,37.00,58.75,64.00,73.00,89.50,26.74,0.01,0.18
616500,37.00,58.75,63.75,73.00,89.25,27.07,0.01,0.19
617000,37.00,58.75,64.00,73.00,89.25,27.07,0.01,0.19
617500,37.00,58.75,63.75,73.00,89.25,27.06,0.01,0.21
618000,37.00,58.75,63.75,73.00,89.25,27.06,0.01,0.21
618500,37.00,58.50,63.75,73.00,89.25,27.36,0.01,0.22
619000,37.00,58.75,63.75,73.00,89.25,27.36,0.01,0.22
619500,37.00,58.75,63.75,73.00,89.25,27.09,0.01,0.22
620000,37.00,58.50,63.75,73.00,89.00,27.09,0.01,0.22
620500,37.00,58.50,63.75,73.00,89.00,27.10,0.01,0.23
621000,37.00,58.75,63.75,73.00,89.00,27.10,0.01,0.23
621500,37.00,58.75,63.75,73.00,88.75,27.40,0.01,0.19
622000,37.00,58.50,63.75,73.00,88.75,27.40,0.01,0.19
622500,37.00,58.50,63.75,73.00,88.75,27.31,0.01,0.22
623000,37.00,58.50,63.75,73.00,88.50,27.31,0.01,0.22
623500,37.00,58.50,63.75,73.00,88.50,27.19,0.01,0.22
624000,37.00,58.50,63.75,73.00,88.50,27.19,0.01,0.22
624500,37.00,58.50,63.75,73.00,88.50,27.27,0.01,0.21
625000,37.00,58.50,63.75,73.00,88.50,27.27,0.01,0.21
625500,37.00,58.50,63.75,73.00,88.50,27.13,0.01,0.17
626000,37.00,58.50,63.75,73.00,88.25,27.13,0.01,0.17
626500,37.00,58.50,63.75,73.00,88.25,27.02,0.01,0.21
627000,37.00,58.50,63.75,73.00,88.25,27.02,0.01,0.21
627500,37.00,58.50,63.75,73.00,88.00,26.90,0.01,0.19
628000,37.00,58.50,63.75,73.00,88.00,26.90,0.01,0.19
628500,37.00,58.50,63.75,73.00,88.00,27.04,0.01,0.19
629000,37.00,58.50,63.75,73.00,88.00,27.04,0.01,0.19
629500,37.00,58.50,63.75,73.00,87.75,28.00,0.01,0.21
630000,37.00,58.50,63.75,73.00,87.75,28.00,0.01,0.21
630500,37.00,58.50,63.75,73.00,87.75,26.93,0.01,0.22
631000,37.00,58.50,63.75,73.00,87.75,26.93,0.01,0.22
631500,37.00,58.50,63.75,73.00,87.50,26.97,0.01,0.17
632000,37.00,58.50,63.50,73.00,87.75,26.97,0.01,0.17
632500,37.00,58.50,63.75,72.75,87.50,27.08,0.01,0.23
633000,37.00,58.50,63.75,73.00,87.50,27.08,0.01,0.23
633500,37.00,58.50,63.75,72.75,87.50,27.24,0.01,0.18
634000,37.00,58.50,63.50,73.00,87.50,27.24,0.01,0.18
634500,37.00,58.50,63.50,73.00,87.25,27.33,0.01,0.17
635000,37.00,58.50,63.75,72.75,87.25,27.33,0.01,0.17
635500,37.00,58.25,63.50,72.75,87.25,27.23,0.01,0.19
636000,37.00,58.50,63.50,72.75,87.25,27.23,0.01,0.19
636500,37.00,58.25,63.50,72.75,87.25,26.83,0.01,0.21
637000,37.00,58.25,63.50,72.75,87.00,26.83,0.01,0.21
637500,37.00,58.25,63.50,72.75,87.00,28.33,0.01,0.19
638000,37.00,58.25,63.50,72.75,87.00,28.33,0.01,0.19
638500,37.00,58.25,63.50,72.75,87.00,26.98,0.01,0.18
639000,37.00,58.25,63.50,72.75,86.75,26.98,0.01,0.18
639500,37.00,58.25,63.50,72.75,86.75,28.07,0.01,0.23
640000,37.00,58.25,63.50,72.75,86.75,28.07,0.01,0.23
640500,37.00,58.25,63.50,72.75,86.75,26.90,0.01,0.18
641000,37.00,58.25,63.50,72.75,86.75,26.90,0.01,0.18
641500,37.00,58.25,63.50,72.75,86.75,28.06,0.01,0.21
642000,37.00,58.25,63.50,72.75,86.75,28.06,0.01,0.21
642500,37.00,58.25,63.50,72.75,86.50,27.63,0.01,0.18
643000,37.00,58.25,63.50,72.75,86.50,27.63,0.01,0.18
643500,37.00,58.25,63.50,72.75,86.50,27.12,0.01,0.19
644000,37.00,58.25,63.50,72.75,86.50,27.12,0.01,0.19
644500,37.00,58.25,63.50,72.75,86.50,27.94,0.01,0.17
645000,37.00,58.25,63.50,72.75,86.50,27.94,0.01,0.17
645500,37.00,58.25,63.50,72.75,86.50,26.68,0.01,0.20
646000,37.00,58.25,63.50,72.75,86.25,26.68,0.01,0.20
646500,37.00,58.25,63.25,72.75,86.25,27.91,0.01,0.17
647000,37.00,58.25,63.25,72.75,86.25,27.91,0.01,0.17
647500,37.00,58.25,63.25,72.75,86.25,26.55,0.01,0.19
648000,37.00,58.25,63.25,72.75,86.25,26.55,0.01,0.19
648500,37.00,58.25,63.50,72.75,86.25,28.54,0.01,0.26
649000,37.00,58.25,63.25,72.75,86.00,28.54,0.01,0.26
649500,37.00,58.25,63.25,72.75,86.00,26.66,0.01,0.19
650000,37.00,58.25,63.25,72.75,86.00,26.66,0.01,0.19
650500,37.00,58.25,63.25,72.75,86.00,27.69,0.01,0.21
651000,37.00,58.25,63.25,72.50,86.00,27.69,0.01,0.21
651500,37.00,58.00,63.25,72.75,86.00,27.34,0.01,0.21
652000,37.00,58.00,63.25,72.75,85.75,27.34,0.01,0.21
652500,37.00,58.25,63.25,72.75,85.75,27.69,0.01,0.21
653000,37.00,58.25,63.25,72.50,85.75,27.69,0.01,0.21
653500,37.00,58.00,63.25,72.50,85.75,28.15,0.01,0.19
654000,37.00,58.00,63.25,72.50,85.75,28.15,0.01,0.19
654500,37.00,58.25,63.25,72.50,85.75,27.00,0.01,0.21
655000,37.00,58.00,63.25,72.75,85.75,27.00,0.01,0.21
655500,37.00,58.00,63.25,72.50,85.50,27.13,0.01,0.23
656000,37.00,58.00,63.25,72.50,85.50,27.13,0.01,0.23
656500,37.00,58.00,63.25,72.50,85.50,27.02,0.01,0.19
657000,37.00,58.00,63.25,72.50,85.50,27.02,0.01,0.19
657500,37.00,58.00,63.25,72.50,85.50,27.33,0.01,0.22
658000,37.00,58.00,63.25,72.50,85.25,27.33,0.01,0.22
658500,37.00,58.00,63.25,72.50,85.25,26.99,0.01,0.22
659000,37.00,58.00,63.25,72.50,85.25,26.99,0.01,0.22
659500,37.00,58.00,63.25,72.50,85.25,27.75,0.01,0.21
660000,37.00,58.00,63.25,72.50,85.25,27.75,0.01,0.21
660500,37.00,58.00,63.25,72.50,85.00,27.06,0.01,0.20
661000,37.00,58.00,63.25,72.50,85.00,27.06,0.01,0.20
661500,37.00,58.00,63.25,72.50,85.00,27.72,0.01,0.21
662000,37.00,58.00,63.25,72.50,85.00,27.72,0.01,0.21
662500,37.00,58.00,63.25,72.50,85.00,27.90,0.01,0.20
663000,36.75,58.00,63.25,72.50,85.00,27.90,0.01,0.20
663500,37.00,58.00,63.25,72.50,85.00,27.03,0.01,0.19
664000,37.00,58.00,63.25,72.50,85.00,27.03,0.01,0.19
664500,37.00,58.00,63.25,72.25,84.75,27.48,0.01,0.17
665000,37.00,58.00,63.25,72.25,84.75,27.48,0.01,0.17
665500,37.00,58.00,63.25,72.50,84.75,27.17,0.01,0.20
666000,37.00,58.00,63.00,72.25,84.75,27.17,0.01,0.20
666500,37.00,58.00,63.25,72.25,84.75,26.87,0.01,0.21
667000,37.00,58.00,63.00,72.25,84.50,26.87,0.01,0.21
667500,37.00,58.00,63.25,72.25,84.50,26.64,0.01,0.20
668000,37.00,58.00,63.25,72.50,84.50,26.64,0.01,0.20
668500,37.00,58.00,63.00,72.25,84.50,27.26,0.01,0.19
669000,37.00,57.75,63.00,72.25,84.50,27.26,0.01,0.19
669500,36.75,58.00,63.00,72.25,84.50,27.71,0.01,0.21
670000,37.00,58.00,63.25,72.25,84.25,27.71,0.01,0.21
670500,37.00,58.00,63.00,72.25,84.25,26.98,0.01,0.17
671000,37.00,58.00,63.00,72.25,84.25,26.98,0.01,0.17
671500,37.00,57.75,63.00,72.25,84.25,27.77,0.01,0.20
672000,37.00,58.00,63.00,72.25,84.25,27.77,0.01,0.20
672500,37.00,58.00,63.00,72.25,84.25,28.28,0.01,0.23
673000,37.00,57.75,63.00,72.25,84.25,28.28,0.01,0.23
673500,37.00,57.75,63.00,72.25,84.00,28.35,0.01,0.18
674000,37.00,57.75,63.00,72.25,84.00,28.35,0.01,0.18
674500,37.00,57.75,63.00,72.25,84.00,26.75,0.01,0.18
675000,37.00,57.75,63.00,72.25,84.00,26.75,0.01,0.18
675500,37.00,57.75,63.00,72.25,84.00,27.71,0.01,0.19
676000,37.00,57.75,63.00,72.25,84.00,27.71,0.01,0.19
676500,37.00,57.75,63.00,72.25,83.75,26.76,0.01,0.17
677000,37.00,57.75,63.00,72.25,83.75,26.76,0.01,0.17
677500,37.00,57.75,63.00,72.00,83.75,27.28,0.01,0.18
678000,37.00,57.75,63.00,72.25,83.75,27.28,0.01,0.18
678500,37.00,57.75,63.00,72.25,83.75,27.20,0.01,0.19
679000,37.00,57.75,63.00,72.25,83.75,27.20,0.01,0.19
679500,37.00,57.75,63.00,72.25,83.75,27.29,0.01,0.19
680000,37.00,57.75,63.00,72.25,83.50,27.29,0.01,0.19
680500,37.00,57.75,63.00,72.00,83.50,27.75,0.01,0.19
681000,37.00,57.75,63.00,72.00,83.50,27.75,0.01,0.19
681500,37.00,57.75,63.00,72.00,83.50,26.84,0.01,0.20
682000,37.00,57.75,63.00,72.00,83.50,26.84,0.01,0.20
682500,37.00,57.75,63.00,72.00,83.50,27.30,0.01,0.22
683000,37.00,57.75,62.75,72.00,83.50,27.30,0.01,0.22
683500,37.00,57.75,62.75,72.00,83.50,26.90,0.01,0.17
684000,37.00,57.75,63.00,72.00,83.50,26.90,0.01,0.17
684500,36.75,57.75,62.75,72.00,83.25,27.18,0.01,0.20
685000,36.75,57.75,62.75,72.00,83.25,27.18,0.01,0.20
685500,36.75,57.75,62.75,72.00,83.25,27.25,0.01,0.19
686000,37.00,57.75,62.75,72.00,83.25,27.25,0.01,0.19
686500,36.75,57.75,62.75,72.00,83.25,26.72,0.01,0.19
687000,37.00,57.75,62.75,72.00,83.25,26.72,0.01,0.19
687500,37.00,57.75,62.75,72.00,83.25,27.06,0.01,0.20
688000,37.00,57.75,62.75,72.00,83.00,27.06,0.01,0.20
688500,37.00,57.75,62.75,72.00,83.00,26.90,0.01,0.16
689000,37.00,57.75,62.75,72.00,83.00,26.90,0.01,0.16
689500,37.00,57.75,62.75,72.00,83.00,27.21,0.01,0.25
690000,37.00,57.75,62.75,71.75,83.00,27.21,0.01,0.25
690500,37.00,57.50,62.75,71.75,83.00,27.63,0.01,0.17
691000,37.00,57.75,62.75,72.00,83.00,27.63,0.01,0.17
691500,36.75,57.50,62.75,71.75,82.75,27.13,0.01,0.19
692000,36.75,57.50,62.75,71.75,82.75,27.13,0.01,0.19
692500,37.00,57.50,62.75,71.75,82.75,27.08,0.01,0.19
693000,37.00,57.50,62.75,71.75,82.75,27.08,0.01,0.19
693500,37.00,57.50,62.75,71.75,82.75,28.01,0.01,0.18
694000,36.75,57.50,62.75,71.75,82.50,28.01,0.01,0.18
694500,37.00,57.50,62.75,71.75,82.50,27.08,0.01,0.16
695000,37.00,57.50,62.75,71.75,82.50,27.08,0.01,0.16
695500,37.00,57.50,62.50,71.75,82.50,27.08,0.01,0.23
696000,37.00,57.50,62.75,71.75,82.50,27.08,0.01,0.23
696500,37.00,57.50,62.75,71.75,82.50,27.81,0.01,0.19
697000,36.75,57.50,62.50,71.75,82.25,27.81,0.01,0.19
697500,37.00,57.50,62.75,71.75,82.50,27.27,0.01,0.22
698000,36.75,57.50,62.50,71.75,82.50,27.27,0.01,0.22
698500,36.75,57.50,62.50,71.75,82.50,27.72,0.01,0.21
699000,36.75,57.50,62.50,71.75,82.25,27.72,0.01,0.21
699500,36.75,57.50,62.50,71.75,82.25,27.01,0.01,0.18
700000,37.00,57.50,62.50,71.75,82.25,27.01,0.01,0.18
700500,37.00,57.50,62.50,71.75,82.25,27.90,0.01,0.18
701000,37.00,57.50,62.50,71.75,82.00,27.90,0.01,0.18
701500,37.00,57.50,62.50,71.50,82.00,26.64,0.01,0.23
702000,37.00,57.50,62.50,71.50,82.00,26.64,0.01,0.23
702500,36.75,57.50,62.50,71.75,82.00,27.11,0.01,0.20
703000,36.75,57.50,62.50,71.75,82.00,27.11,0.01,0.20
703500,36.75,57.50,62.50,71.50,82.00,27.08,0.01,0.21
704000,37.00,57.50,62.50,71.50,82.00,27.08,0.01,0.21
704500,37.00,57.50,62.50,71.50,82.00,27.30,0.01,0.21
705000,36.75,57.50,62.50,71.50,81.75,27.30,0.01,0.21
705500,36.75,57.50,62.50,71.50,81.75,27.57,0.01,0.19
706000,36.75,57.50,62.50,71.50,82.00,27.57,0.01,0.19
706500,36.75,57.50,62.50,71.50,81.75,27.12,0.01,0.20
707000,36.75,57.50,62.50,71.50,81.75,27.12,0.01,0.20
707500,37.00,57.25,62.50,71.50,81.75,27.63,0.01,0.21
708000,36.75,57.25,62.50,71.50,81.75,27.63,0.01,0.21
708500,36.75,57.50,62.50,71.50,81.75,27.02,0.01,0.16
709000,36.75,57.25,62.50,71.50,81.50,27.02,0.01,0.16
709500,36.75,57.25,62.50,71.50,81.50,28.44,0.01,0.19
710000,36.75,57.50,62.50,71.50,81.50,28.44,0.01,0.19
710500,36.75,57.25,62.25,71.50,81.50,27.37,0.01,0.17
711000,36.75,57.25,62.50,71.50,81.50,27.37,0.01,0.17
711500,36.75,57.25,62.50,71.50,81.50,28.15,0.01,0.20
712000,36.75,57.25,62.50,71.50,81.25,28.15,0.01,0.20
712500,36.75,57.25,62.50,71.25,81.25,27.99,0.01,0.20
713000,37.00,57.25,62.50,71.50,81.25,27.99,0.01,0.20
713500,36.75,57.25,62.50,71.25,81.25,28.60,0.01,0.21
714000,36.75,57.25,62.50,71.25,81.25,28.60,0.01,0.21
714500,36.75,57.25,62.25,71.25,81.25,27.30,0.01,0.21
715000,36.75,57.25,62.25,71.25,81.25,27.30,0.01,0.21
715500,36.75,57.25,62.25,71.25,81.25,27.33,0.01,0.19
716000,36.75,57.25,62.25,71.25,81.25,27.33,0.01,0.19
716500,36.75,57.25,62.25,71.25,81.25,27.17,0.01,0.21
717000,36.75,57.25,62.25,71.25,81.00,27.17,0.01,0.21
717500,36.75,57.25,62.25,71.25,81.00,26.78,0.01,0.22
718000,36.75,57.25,62.25,71.25,81.00,26.78,0.01,0.22
718500,36.75,57.25,62.25,71.25,81.00,28.23,0.01,0.19
719000,36.75,57.25,62.25,71.25,81.00,28.23,0.01,0.19
719500,36.75,57.25,62.25,71.25,81.00,26.52,0.01,0.17
720000,36.75,57.25,62.25,71.25,81.00,26.52,0.01,0.17
720500,36.75,57.25,62.25,71.25,81.00,27.87,0.01,0.20
721000,36.75,57.25,62.25,71.25,80.75,27.87,0.01,0.20
721500,37.00,57.25,62.25,71.25,80.75,26.98,0.01,0.19
722000,36.75,57.25,62.25,71.25,80.75,26.98,0.01,0.19
722500,36.75,57.25,62.25,71.25,80.75,27.33,0.01,0.19
723000,36.75,57.25,62.25,71.25,80.75,27.33,0.01,0.19
723500,36.75,57.25,62.25,71.25,80.75,27.81,0.01,0.17
724000,36.75,57.25,62.25,71.25,80.50,27.81,0.01,0.17
724500,36.75,57.25,62.25,71.25,80.50,26.82,0.01,0.18
725000,36.75,57.25,62.25,71.25,80.50,26.82,0.01,0.18
725500,36.75,57.25,62.25,71.25,80.50,27.93,0.01,0.21
726000,36.75,57.00,62.25,71.25,80.50,27.93,0.01,0.21
726500,36.75,57.25,62.25,71.25,80.50,26.18,0.01,0.20
727000,36.75,57.00,62.25,71.25,80.50,26.18,0.01,0.20
727500,36.75,57.00,62.25,71.25,80.50,27.76,0.01,0.20
728000,36.75,57.00,62.00,71.25,80.50,27.76,0.01,0.20
728500,36.75,57.25,62.25,71.00,80.50,27.01,0.01,0.18
729000,36.75,57.00,62.25,71.25,80.50,27.01,0.01,0.18
729500,36.75,57.00,62.25,71.00,80.25,26.74,0.01,0.21
730000,37.00,57.00,62.25,71.00,80.25,26.74,0.01,0.21
730500,36.75,57.00,62.25,71.25,80.25,27.28,0.01,0.22
731000,36.75,57.00,62.25,71.00,80.25,27.28,0.01,0.22
731500,36.75,57.00,62.00,71.00,80.25,27.80,0.01,0.23
732000,36.75,57.00,62.00,71.00,80.25,27.80,0.01,0.23
732500,36.75,57.00,62.00,71.00,80.25,27.67,0.01,0.20
733000,36.75,57.00,62.00,71.00,80.00,27.67,0.01,0.20
733500,37.00,57.00,62.00,71.00,80.00,28.13,0.01,0.19
734000,36.75,57.00,62.00,71.00,80.00,28.13,0.01,0.19
734500,36.75,57.00,62.00,71.00,80.00,26.90,0.01,0.22
735000,36.75,57.00,62.00,71.00,80.00,26.90,0.01,0.22
735500,36.75,57.00,62.00,71.00,79.75,26.47,0.01,0.21
736000,36.75,57.00,62.00,70.75,80.00,26.47,0.01,0.21
736500,36.75,57.00,62.00,71.00,79.75,27.28,0.01,0.18
737000,36.75,57.00,62.00,71.00,79.75,27.28,0.01,0.18
737500,36.75,57.00,62.00,70.75,79.75,27.66,0.01,0.22
738000,36.75,57.00,62.00,71.00,79.75,27.66,0.01,0.22
738500,36.75,57.00,62.00,71.00,79.75,27.63,0.01,0.16
739000,37.00,57.00,62.00,70.75,79.75,27.63,0.01,0.16
739500,36.75,57.00,62.00,70.75,79.75,26.94,0.01,0.17
740000,36.75,57.00,62.00,70.75,79.50,26.94,0.01,0.17
740500,36.75,57.00,62.00,70.75,79.50,27.70,0.01,0.20
741000,36.75,57.00,62.00,70.75,79.50,27.70,0.01,0.20
741500,36.75,57.00,62.00,70.75,79.50,27.20,0.01,0.21
742000,36.75,57.00,62.00,70.75,79.50,27.20,0.01,0.21
742500,36.75,56.75,62.00,70.75,79.50,27.77,0.01,0.17
743000,36.75,57.00,62.00,70.75,79.50,27.77,0.01,0.17
743500,36.75,56.75,62.00,70.75,79.50,28.43,0.01,0.17
744000,36.75,57.00,62.00,70.75,79.50,28.43,0.01,0.17
744500,36.75,57.00,62.00,70.75,79.50,26.82,0.01,0.18
745000,36.75,57.00,62.00,70.75,79.50,26.82,0.01,0.18
745500,36.75,56.75,62.00,70.75,79.25,27.25,0.01,0.21
746000,36.75,56.75,62.00,70.75,79.25,27.25,0.01,0.21
746500,36.75,57.00,62.00,70.75,79.25,27.46,0.01,0.18
747000,36.75,56.75,62.00,70.75,79.25,27.46,0.01,0.18
747500,36.75,56.75,61.75,70.75,79.25,27.56,0.01,0.25
748000,36.75,56.75,61.75,70.75,79.25,27.56,0.01,0.25
748500,37.00,56.75,61.75,70.75,79.00,27.37,0.01,0.21
749000,36.75,56.75,61.75,70.75,79.25,27.37,0.01,0.21
749500,36.75,56.75,61.75,70.75,79.00,27.37,0.01,0.24
750000,36.75,56.75,61.75,70.50,79.25,27.37,0.01,0.24
750500,36.75,56.75,61.75,70.50,79.00,27.84,0.01,0.18
751000,36.75,56.75,62.00,70.50,79.00,27.84,0.01,0.18
751500,36.75,56.75,61.75,70.50,79.00,27.66,0.01,0.22
752000,36.75,56.75,61.75,70.75,79.00,27.66,0.01,0.22
752500,36.75,56.75,61.75,70.50,79.00,27.92,0.01,0.18
753000,36.75,56.75,61.75,70.50,79.00,27.92,0.01,0.18
753500,36.75,56.75,62.00,70.50,78.75,27.41,0.01,0.23
754000,36.75,56.75,61.75,70.50,78.75,27.41,0.01,0.23
754500,36.75,56.75,61.75,70.50,78.75,27.36,0.01,0.22
755000,36.75,56.75,61.75,70.50,78.75,27.36,0.01,0.22
755500,36.75,56.75,61.75,70.50,78.75,27.52,0.01,0.24
756000,36.75,56.75,61.75,70.50,78.75,27.52,0.01,0.24
756500,36.75,56.75,61.75,70.50,78.75,27.19,0.01,0.20
757000,36.75,56.75,61.75,70.50,78.75,27.19,0.01,0.20
757500,36.75,56.75,61.75,70.50,78.75,27.50,0.01,0.17
758000,36.75,56.75,61.75,70.50,78.75,27.50,0.01,0.17
758500,36.75,56.75,61.75,70.50,78.50,27.03,0.01,0.20
759000,36.75,56.75,61.75,70.50,78.50,27.03,0.01,0.20
759500,36.75,56.75,61.75,70.50,78.50,27.12,0.01,0.22
760000,36.75,56.75,61.75,70.50,78.50,27.12,0.01,0.22
760500,36.75,56.75,61.75,70.25,78.50,26.69,0.01,0.19
761000,36.75,56.75,61.75,70.50,78.50,26.69,0.01,0.19
761500,36.75,56.75,61.75,70.25,78.50,26.86,0.01,0.16
762000,36.75,56.75,61.75,70.25,78.25,26.86,0.01,0.16
762500,36.75,56.50,61.75,70.25,78.25,26.29,0.01,0.18
763000,36.75,56.75,61.75,70.25,78.25,26.29,0.01,0.18
763500,36.75,56.75,61.75,70.25,78.25,27.35,0.01,0.19
764000,36.75,56.75,61.75,70.25,78.25,27.35,0.01,0.19
764500,36.75,56.50,61.75,70.25,78.25,27.07,0.01,0.18
765000,36.75,56.75,61.75,70.25,78.25,27.07,0.01,0.18
765500,36.75,56.75,61.75,70.25,78.25,26.96,0.01,0.16
766000,36.75,56.50,61.75,70.25,78.25,26.96,0.01,0.16
766500,36.75,56.50,61.50,70.25,78.00,26.51,0.01,0.18
767000,36.75,56.75,61.75,70.25,78.00,26.51,0.01,0.18
767500,36.75,56.75,61.50,70.25,78.00,27.23,0.01,0.21
768000,36.75,56.50,61.50,70.25,78.00,27.23,0.01,0.21
768500,36.75,56.50,61.50,70.25,78.00,27.24,0.01,0.18
769000,36.75,56.50,61.75,70.25,78.00,27.24,0.01,0.18
769500,36.75,56.50,61.50,70.25,78.00,27.59,0.01,0.18
770000,36.75,56.50,61.75,70.25,78.00,27.59,0.01,0.18
770500,36.75,56.50,61.50,70.25,77.75,26.77,0.01,0.18
771000,36.75,56.50,61.50,70.25,77.75,26.77,0.01,0.18
771500,36.75,56.50,61.50,70.25,77.75,26.61,0.01,0.20
772000,36.75,56.50,61.75,70.00,77.75,26.61,0.01,0.20
772500,36.75,56.50,61.50,70.00,77.75,27.10,0.01,0.21
773000,36.75,56.50,61.50,70.00,77.75,27.10,0.01,0.21
773500,36.75,56.50,61.50,70.00,77.75,27.10,0.01,0.17
774000,36.75,56.50,61.50,70.25,77.75,27.10,0.01,0.17
774500,36.75,56.50,61.50,70.25,77.50,26.86,0.01,0.18
775000,36.75,56.50,61.50,70.00,77.50,26.86,0.01,0.18
775500,36.75,56.50,61.50,70.00,77.50,27.10,0.01,0.23
776000,36.75,56.50,61.50,70.00,77.75,27.10,0.01,0.23
776500,36.75,56.50,61.50,70.00,77.50,27.85,0.01,0.18
777000,36.75,56.50,61.50,70.00,77.50,27.85,0.01,0.18
777500,36.75,56.50,61.50,70.00,77.50,26.61,0.01,0.20
778000,36.75,56.50,61.50,70.00,77.50,26.61,0.01,0.20
778500,36.75,56.50,61.50,70.00,77.50,27.89,0.01,0.17
779000,36.75,56.50,61.50,70.00,77.50,27.89,0.01,0.17
779500,36.75,56.50,61.50,69.75,77.50,26.77,0.01,0.20
780000,36.75,56.25,61.50,70.00,77.25,26.77,0.01,0.20
780500,36.75,56.25,61.50,70.00,77.25,26.55,0.01,0.20
781000,36.75,56.25,61.50,69.75,77.25,26.55,0.01,0.20
781500,36.75,56.50,61.50,69.75,77.25,27.16,0.01,0.23
782000,36.75,56.50,61.25,69.75,77.25,27.16,0.01,0.23
782500,36.75,56.25,61.25,69.75,77.25,27.35,0.01,0.19
783000,36.75,56.25,61.50,69.75,77.25,27.35,0.01,0.19
783500,36.75,56.25,61.25,69.75,77.25,27.65,0.01,0.20
784000,36.75,56.25,61.25,69.75,77.00,27.65,0.01,0.20
784500,36.75,56.25,61.25,69.75,77.00,27.64,0.01,0.20
785000,36.75,56.25,61.25,69.75,77.00,27.64,0.01,0.20
785500,36.75,56.50,61.25,69.75,77.00,27.62,0.01,0.19
786000,36.75,56.25,61.25,69.75,77.00,27.62,0.01,0.19
786500,36.75,56.25,61.25,69.75,77.00,27.37,0.01,0.18
787000,36.75,56.25,61.25,69.75,77.00,27.37,0.01,0.18
787500,36.75,56.25,61.25,69.75,77.00,27.99,0.01,0.17
788000,36.75,56.25,61.25,69.75,76.75,27.99,0.01,0.17
788500,36.75,56.25,61.25,69.75,76.75,29.00,0.01,0.18
789000,36.75,56.25,61.25,69.75,77.00,29.00,0.01,0.18
789500,36.75,56.25,61.25,69.75,76.75,27.33,0.01,0.19
790000,36.75,56.25,61.25,69.50,76.75,27.33,0.01,0.19
790500,36.75,56.25,61.25,69.50,76.75,27.32,0.01,0.18
791000,36.75,56.25,61.25,69.50,76.75,27.32,0.01,0.18
791500,36.75,56.25,61.25,69.50,76.75,27.57,0.01,0.22
792000,36.75,56.25,61.25,69.50,76.75,27.57,0.01,0.22
792500,36.50,56.25,61.25,69.50,76.75,27.33,0.01,0.18
793000,36.75,56.25,61.25,69.50,76.50,27.33,0.01,0.18
793500,36.75,56.25,61.25,69.50,76.50,28.18,0.01,0.21
794000,36.75,56.25,61.25,69.50,76.50,28.18,0.01,0.21
794500,36.75,56.25,61.25,69.50,76.50,28.11,0.01,0.19
795000,36.75,56.25,61.25,69.50,76.50,28.11,0.01,0.19
795500,36.75,56.25,61.25,69.50,76.50,27.46,0.01,0.23
