loss,insulation_to_air_overall_heat_transfer_coefficient_to_environment,pipe_endcaps_to_air_thermal_conductance,heater_weight_1,heater_weight_2
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.633506068272,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
25148.638498991837,0.0012145330267372566,50.0,0.2026998145172308,0.5957961636697773
24969.083912579026,0.0012136520064926686,49.9999964421441,0.244402437761027,0.5879050311447234
23859.440750346417,0.0012126052405066674,49.999992239883355,0.24576115646460597,0.5735857841903728
23816.915317332358,0.00115490202541368,49.99976079666745,0.24576250969142122,0.5735739029431925
23813.748067325705,0.001108564751352899,49.999574791152035,0.2457634175491544,0.5735665108277128
23811.923516866744,0.0010015841194604075,49.99957478504861,0.24576451518001222,0.5735656584240743
23753.636525848466,0.001001988830602888,49.99956989686737,0.2466099462082544,0.5729818200082505
